Frequency,Nominal,Min,Max
120000,-17.767366289381897,-17.799034341767374,-17.733802944401425
122000,-17.793866160948873,-17.824330642133926,-17.76161696633545
125000,-17.831004371401974,-17.859830568762003,-17.80053934720483
128000,-17.865346979626416,-17.892707521264168,-17.836473558834754
130000,-17.886851268213565,-17.913317701922786,-17.85894665283117
132000,-17.907341547639827,-17.932972688893603,-17.880340536376256
135000,-17.936337217982434,-17.960813672513094,-17.910582969087464
138000,-17.963439822234797,-17.986865429247374,-17.938817822506913
140000,-17.980551890313944,-18.003327928259235,-17.956628628402743
142000,-17.996957980691228,-18.019121215623656,-17.973693098265024
145000,-18.020341947119263,-18.0416483705893,-17.997996275648276
148000,-18.042376434550015,-18.062893103926093,-18.02087665617269
150000,-18.056376468887116,-18.076400095789495,-18.035404106593674
155000,-18.08919205800874,-18.10808615483072,-18.069426006217213
160000,-18.119224687377226,-18.13711649936328,-18.100526737894
165000,-18.14683266778411,-18.1638289606757,-18.1290871846697
170000,-18.172313521427867,-18.188504730739215,-18.15542280605917
175000,-18.19591658506804,-18.21137997096533,-18.17979736611586
