Frequency,Nominal,Min,Max
37000,-0.5559906150826049,-1.7566172761578294,0.629116785594809
39000,-0.19073395572028887,-1.5216162734070604,1.1748756485725111
40000,-0.13311572101736047,-1.4799706890382667,1.253415995396105
41000,-0.10748189983468408,-1.4537626909041677,1.277422622875217
42000,-0.09625511002594829,-1.4328977679799684,1.2739583365881622
43200,-0.08990696860878841,-1.4090308291481497,1.275334693464002
44500,-0.0851246276859386,-1.3821653987482474,1.285514063739638
45800,-0.07997801826564205,-1.35396854924939,1.2934611853581677
47500,-0.07188033343427333,-1.3157724874218886,1.3035304914108803
48800,-0.06476985577494088,-1.288725596408381,1.3114476295100332
50000,-0.05769034206480076,-1.283363016402013,1.3188689074577278
51500,-0.04837830842590824,-1.272444409278726,1.3281081362919163
53000,-0.0387970978613711,-1.2797144037926376,1.3370538328705928
55000,-0.026025993007715284,-1.298346683111971,1.3478950789149469
56500,-0.016877668759897616,-1.3112963989207165,1.3542797216250881
58000,-0.008916495804111448,-1.323436649355746,1.3573236466554603
60000,-0.003565329233481325,-1.339368739114688,1.3678362336882834
61500,-0.009197660211715614,-1.353667523454205,1.3754424169780748
63000,-0.03256895826823368,-1.3751272967156394,1.349315565786018
64500,-0.08835942460029214,-1.4127424852097004,1.2694254384028472
66000,-0.19855290983686763,-1.481261557161542,1.1030559787785084
67500,-0.39261289598379445,-1.6024350637218945,0.8136397399053521
68800,-0.6551154117617883,-1.7901382466004125,0.46737558079589847
70000,-0.9949263372043795,-2.034660418619127,0.07002322163246756
71500,-1.5708176349854128,-2.4645514351518356,-0.5915583970299488
73200,-2.4348417556913957,-3.348476019864518,-1.4487218267470947
75000,-3.5716844310312563,-4.6592152509405445,-2.496567012634622
76500,-4.654519421543331,-5.848399423886489,-3.5243796569146877
78000,-5.81950567342857,-7.085195145867598,-4.591105928903662
80000,-7.439988369564549,-8.757571957228214,-6.129420000062016
82000,-9.079368171536494,-10.413581697869965,-7.731943101501445
84000,-10.696486344203189,-12.025674375542339,-9.342517221020568
86000,-12.268305003336915,-13.580245486501907,-10.926029005481137
88000,-13.783627350922423,-15.072031905970988,-12.461337510980915
90000,-15.238318137830959,-16.50043714193041,-13.939810249642786
92000,-16.632203552759226,-17.867324457722344,-15.359866140334237
94000,-17.96720646918509,-19.175750367660605,-16.721600070983964
96000,-19.246268995523504,-20.429258230260274,-18.02692863380981
98000,-20.47274614630926,-21.631494429855543,-19.278658568147414
100000,-21.650073210157487,-22.78600734151041,-20.479957453373622
102000,-22.781589795049015,-23.896148837790605,-21.634060284353787
104000,-23.87045272985639,-24.965032727159556,-22.74411250673436
106000,-24.91959885363876,-25.995524272379562,-23.81309130132861
108000,-25.93173535890406,-26.99024614976303,-24.843771306308412
110000,-26.90934489943504,-27.9515925791751,-25.83871518411633
112000,-27.854698155271382,-28.881746985256825,-26.80027768783591
115000,-29.216736180891317,-30.222801391489135,-28.184701295702872
118000,-30.517086423007672,-31.504118096562713,-29.505357156792297
120000,-31.352449997544394,-32.32776188197658,-30.353221584601915
122000,-32.164298802333235,-33.12859480473109,-31.176817768185508
125000,-33.34086974822597,-34.28984240777035,-32.36972392480069
128000,-34.47156714072338,-35.40651153271781,-33.5153688828874
130000,-35.20167081301425,-36.12791073031538,-34.25474356606067
132000,-35.9139533267956,-36.831962317575126,-34.97578974020322
135000,-36.95089382162836,-37.8573699223194,-36.02500437755915
138000,-37.95246670638838,-38.84829516115877,-37.03790356736653
140000,-38.601756372108746,-39.49093309941796,-37.694266025259004
142000,-39.237088506001484,-40.119942652194915,-38.33631883425476
145000,-40.16526253483286,-41.039202545655456,-39.27396464093541
148000,-41.065345045706565,-41.93099617396216,-40.182850664767244
150000,-41.650662294559346,-42.51110564663711,-40.77369706383123
155000,-43.065800785480434,-43.914226294676084,-42.20158913541784
160000,-44.41738644102169,-45.255059573640644,-43.56457833825868
