Frequency,Nominal,Min,Max
14349.216006458331,0.000008789875951238698,0.000008517705280047482,0.00000907247372145902
14649.23206178399,0.00000889810861629039,0.000008618048473569088,0.000009189214881851817
14899.66442575134,0.000008991310754616334,0.000008704398131163118,0.00000928981539786122
15247.950681976907,0.000009127283674035121,0.000008830262075723272,0.000009436718559318391
15748.015748023621,0.000009331421379621764,0.000009019011795524197,0.00000965752500301681
16248.07680927192,0.000009548659145142867,0.000009219580061099293,0.000009892863077775863
16748.134224444228,0.000009779946279222954,0.000009432787124942154,0.00001014383228999576
17248.18831066034,0.000010026337172505514,0.000009659540869287055,0.000010411658296121117
17748.23934929885,0.000010289005627419808,0.000009900848309951342,0.000010697710765715089
18248.28759089466,0.000010569261547258782,0.000010157828935330036,0.000011003524277600738
18748.333259252675,0.000010868570410519262,0.00001043173020407647,0.000011330822808654149
19248.376554920156,0.000011188576033072382,0.000010723945582952293,0.000011681548475121918
19748.4176581315,0.000011531127207743607,0.000011036035572863617,0.000012057895298529429
20248.456731316586,0.000011898308907142555,0.000011369752246010216,0.000012462348888963195
20748.493921246427,0.000012292478837666299,0.000011727067899080782,0.000012897733060247848
21248.52936087578,0.000012716310233231467,0.00001211020851315568,0.000013367264499299083
21748.563170931546,0.000013172841862548625,0.000012521692793632731,0.000013874616678531238
22248.59546128699,0.000013665536269014569,0.0000129643776304726,0.00001442399417815156
22748.62633215465,0.000014198347225164808,0.00001344151084850058,0.000015020218394048961
23248.65587512534,0.000014775797193439862,0.000013956792072273386,0.0000156688251132178
23748.684174075835,0.000015403065125928367,0.000014514442349275787,0.000016376173424589112
24248.711305964283,0.000016086084021029546,0.000015119282760054692,0.000017149563548945158
24748.737341529162,0.000016831645988076127,0.00001577682143703381,0.000017997357864888426
25248.762345905194,0.000017647509688311168,0.000016493346967718794,0.000018929093822792696
25748.786379167464,0.000018542500211492303,0.00001727602368991087,0.000019955568283993784
26495.28259898354,0.0000200687349821591,0.000018603178546459157,0.000021715539170433633
27248.853186877426,0.000021807609636324746,0.000020107423982721743,0.000023729776609823338
27748.873851023214,0.000023129763745591938,0.000021246315513404228,0.00002526585106962739
28248.89378365107,0.000024590603129381416,0.000022502007406751596,0.000026963747993856638
28748.9130229301,0.000026202595812048957,0.0000238867496905959,0.00002883370608533265
29248.931604419333,0.000027975697951459325,0.000025412230814906108,0.00003087969556646681
29748.949561287034,0.00002991465613552113,0.000027088146436338403,0.00003309474927163744
30248.966924508346,0.00003201506286509372,0.000028919959735715964,0.000035454719154600375
30748.983723043595,0.000034258030118491,0.000030905612493968145,0.000037910902557330985
