Frequency,Nominal,Min,Max
780,-86.478535432131,-86.70336248147807,-86.24679533336204
800,-86.3807156416342,-86.61259360170729,-86.14155049629969
820,-86.28231240159892,-86.52134210900869,-86.0356054825246
840,-86.18330962809509,-86.42959483986058,-85.92894077110063
860,-86.08369112386903,-86.3373385478175,-85.82153668818745
880,-85.98344057530639,-86.24455990130518,-85.71337340291142
900,-85.8825415493786,-86.15124548140432,-85.60443092321346
920,-85.78097749057305,-86.05738177962277,-85.49468909167398
940,-85.6787317178067,-85.96295519565653,-85.38412758131538
960,-85.57578742132372,-85.8679520351391,-85.27272589138259
980,-85.47212765957715,-85.77235850737961,-85.1604633431019
1000,-85.36773535609484,-85.67616072308968,-85.04731907541908
1020,-85.26259329632985,-85.57934469209917,-84.93327204071721
1040,-85.15668412449605,-85.48189632106073,-84.81830100051532
1060,-85.0499903403889,-85.38380141114361,-84.70238452114829
1080,-84.94249429619215,-85.2850456557168,-84.58550096942977
1100,-84.83417819327101,-85.18561463802165,-84.4676285082987
1120,-84.72502407895232,-85.0854938288344,-84.34874509245103
1150,-84.55968197680016,-84.93398719020269,-84.16847568014627
1180,-84.39235176234855,-84.78084562374478,-83.98580544782719
1200,-84.27966288158025,-84.67781802469439,-83.86265344161932
1220,-84.16604380196492,-84.57402621857406,-83.73837697679691
1250,-83.9938295689187,-84.41687221859753,-83.54980269506996
1280,-83.8194150309067,-84.25791237370929,-83.35856575950491
1300,-83.70188391924809,-84.15090990019705,-83.2295551759343
1320,-83.58332608135942,-84.04306563659715,-83.09930076299634
1350,-83.40352071096906,-83.87968601441094,-82.901533021233
1380,-83.22129261584175,-83.71432216581161,-82.70082697051518
1400,-83.098427298668,-83.60295008694479,-82.56534833958702
1420,-82.97443397668906,-83.49065516658588,-82.42850009077756
1450,-82.78628329176988,-83.32044598766404,-82.22060278485202
1480,-82.59547630979039,-83.1480660563703,-82.00947646172474
1500,-82.46676023489525,-83.03191169380236,-81.86688713588153
1550,-82.13952129142704,-82.73707905374278,-81.50378088538662
1600,-81.8042209320586,-82.43567355224248,-81.13085184137802
1650,-81.46050463039347,-82.12741407812052,-80.74765574526228
1700,-81.10800856800306,-81.81201269559563,-80.35373591131925
1750,-80.74635935172302,-81.48917442064676,-79.94862289302573
1800,-80.37517374638892,-81.15859700397716,-79.53183418251331
1850,-79.99405842667751,-80.81997072239294,-79.10287395036572
1900,-79.6026097522383,-80.472978180663,-78.66123283397873
1950,-79.20041357087308,-80.11729412620994,-78.2063877838311
2000,-78.7870450551544,-79.75258527929462,-77.7378019782533
2050,-78.36206857856855,-79.3785101816996,-77.254924818636
2100,-77.92503763803134,-78.99471906729566,-76.75719201849613
2150,-77.47549483045513,-78.60085375828797,-76.24402580141441
2200,-77.01297189194615,-78.19654759138902,-75.71483522457055
2250,-76.53698980918456,-77.78142537865561,-75.1690166464255
2300,-76.04705901358057,-77.35510340825692,-74.60595435901807
2350,-75.54267966991002,-76.91718949101154,-74.02502140733876
2400,-75.02334207230284,-76.46728305914313,-73.42558062028448
2450,-74.48852716167983,-76.00497532435594,-72.80698587974794
2500,-73.9377071799947,-75.52984950302088,-72.16858365639865
2550,-73.37034647791974,-75.04148111698646,-71.50971484260347
2600,-72.78590249389198,-74.53943837928135,-70.82971691462821
2700,-71.56356710080118,-73.49256914644681,-69.40368208806413
2750,-70.92456760916536,-72.94684739939943,-68.656327807956
2800,-70.2662721501843,-72.38566233411606,-67.8852168261877
2850,-69.58812568719553,-71.80855512293729,-67.08971587922596
2900,-68.88957689031982,-71.21506434299432,-66.26921008224777
2950,-68.17008090470392,-70.60472728009995,-65.42310833705838
3000,-67.42910246438501,-69.97708141832997,-64.55084931760996
3050,-66.66611937262034,-69.33166613030936,-63.651908046158304
3100,-65.8806263673223,-68.66802458324544,-62.72580306306287
3150,-65.07213938706775,-67.98570587549625,-61.77210418066068
3200,-64.2402002488686,-67.28426741785874,-60.790440796325534
3300,-62.50429314582101,-65.82231856284363,-58.74208946330207
3400,-60.669961090235624,-64.27891065347912,-56.57932201667182
3500,-58.735042220009184,-62.651106980361014,-54.302267971534974
3600,-56.69837389465651,-60.93642644454431,-51.912929351873565
3700,-54.56002485417911,-59.132986246600005,-49.415478106038535
