Frequency,Nominal,Min,Max
688,6906.498663479598,6565.43448363818,7282.493469899044
700,6784.550034229197,6449.0875540080015,7154.337982139268
715,6637.78873821207,6309.058700218899,7000.11629060769
732,6478.623375107393,6157.183020947656,6832.872211559256
750,6317.8392001126995,6003.749447613794,6663.9408904201955
765,6189.539406980723,5881.305044764024,6529.150494941433
780,6066.091684957408,5763.482313054521,6399.46695577296
800,5908.5709968738465,5613.125684258415,6234.003345097193
820,5758.595472152133,5469.956142835083,6076.480914704713
840,5615.626634817956,5333.460889314499,5926.332816883274
860,5479.17611242422,5203.174842213203,5783.044944204662
880,5348.799942584966,5078.675215696349,5646.149936394248
900,5224.093638641623,4959.57682022308,5515.221986287026
920,5104.687898941468,4845.527976156125,5389.872323270093
940,4990.244863871231,4736.206949043113,5269.745273309367
960,4880.454840764943,4631.318830492613,5154.514811475342
980,4775.033429846881,4530.592800988543,5043.881536610949
1000,4673.718995064794,4433.779721171709,4937.570009041643
1020,4576.270432475516,4340.650006504783,4835.326401498434
1040,4482.465196127975,4250.991747173088,4736.916421090606
1060,4392.097547434487,4164.609040831577,4642.123466529143
1080,4304.976999059727,4081.3205106069777,4550.74699010547
1100,4220.926928570635,4000.957984777199,4462.601038365713
1120,4139.783340627176,3923.3653179184785,4377.512949143634
1150,4023.186976171715,3811.855000620981,4255.266189628701
1180,3912.318455772218,3705.8040123596293,4139.044952133559
1200,3841.3769363148454,3637.9351391492996,4064.689148127983
1220,3772.676303268606,3572.202434806469,3992.690395468025
1250,3673.5928323847647,3477.3857593079338,3888.8651456230446
1280,3578.974301474131,3386.8261375448565,3789.735619475954
1300,3518.2240128662993,3328.673599896044,3726.0981594494046
1320,3459.238521830117,3272.204038629932,3664.3164096347623
1350,3373.898844562118,3190.493060277706,3574.9437463799222
1380,3292.1086749899755,3112.1678205699877,3489.3027412230786
1400,3239.4420437450126,3061.725564902331,3434.1641268985704
1420,3188.1907979308885,3012.633753992349,3380.5132127776187
1450,3113.8408361186334,2941.407336277066,3302.6925629105654
1480,3042.360875030755,2872.920072027445,3227.887817517377
1500,2996.217885561552,2828.7036144633025,3179.6048604403154
1550,2885.809463249377,2722.88786747343,3064.096388468715
1600,2781.947710851129,2623.32490084949,2955.4634072737904
1650,2684.0461293878916,2529.457039363377,2853.087792156778
1700,2591.5876296735805,2440.7927483789863,2756.4244535223506
1750,2504.11463204672,2356.8972069764877,2664.990914060233
1800,2421.220816943466,2277.3844533578404,2578.358623609159
1850,2342.5442140118516,2201.910805098341,2496.145682968848
1900,2267.7613832125567,2130.1693194216564,2418.0107171322647
1950,2196.5824919241722,2061.8851068379545,2343.647691645934
2000,2128.747131264123,1996.8113488089436,2272.781507063335
2050,2064.0207454253123,1934.7258992329198,2205.164238656808
2100,2002.1915718619516,1875.4283724283089,2140.571913853359
2150,1943.0680091600227,1818.7376383874048,2078.8017398639067
2200,1886.4763445420974,1764.4896604619591,2019.6697098874256
2250,1832.2587850462671,1712.5356221515342,1963.008529000439
2300,1780.2717461422903,1662.7402989200648,1908.665811080235
2350,1730.3843594078987,1614.9806384452806,1856.5025063869812
2400,1682.4771672727456,1569.1445187790498,1806.391526154078
2450,1636.440978047516,1525.1296588508408,1758.216536024407
2500,1592.1758587260442,1482.8426598050537,1711.8708946696258
2550,1549.5902465629167,1442.1981590011158,1667.256717634235
2600,1508.600163333204,1403.1180812614175,1624.284049508428
2700,1431.1044902369013,1329.3714166518607,1542.9387421915717
2750,1394.4629724185063,1294.5794897985886,1504.419630939912
2800,1359.1440821111403,1261.1003039282455,1467.2479850540863
2850,1325.0927170040509,1228.8835723598465,1431.3639728909598
2900,1292.2581582311088,1197.8832270171702,1396.7123262558987
2950,1260.5937123643894,1168.0570699216564,1363.2419662888121
3000,1230.0563877892412,1139.3664558363062,1330.9056663707588
3050,1200.6066011859523,1111.7760018326944,1299.6597476540908
3100,1172.207910359202,1085.253320049245,1269.463803367169
3150,1144.8267700985375,1059.7687703401984,1240.280448513214
3200,1118.4323081333787,1035.2952298941304,1212.0750919844638
3300,1068.4920705267687,989.2839883664764,1158.4727477371198
3400,1022.1861918325855,946.8160709353458,1108.42843132084
3500,979.3446181073994,907.5682748165478,1061.7468273243546
3600,939.8233186198155,871.7621206064997,1018.260989867746
3700,903.499806240641,839.29074757875,977.8282729113005
3900,840.0391630015112,783.984674259682,906.6341760729063
4000,812.728396241861,760.9821915704057,875.3043948652536
4100,788.2607992048594,740.9703571307688,846.6761885008724
4200,766.5632132915174,723.8627831669295,820.6771878241447
4320,744.0787740647896,707.0351968093983,792.8543335728177
4450,723.9471162577177,693.1641652214904,766.74606309622
4580,708.0297990093763,683.5756975425561,747.9007925960158
4750,693.226006776285,677.0188715097564,731.9928631373741
4880,686.204059363512,676.1786798993234,724.2725467767641
5000,682.7828234098095,676.7992217264446,720.3077889846073
5150,682.2989394593048,676.3993022521814,719.2677832125391
5300,685.6188250469404,676.2354575959931,722.1541674070784
5500,695.1983139787716,675.7452562465592,731.3216992028974
5650,705.6913337929087,679.2422644487505,745.3150685908242
5800,718.5719252141329,685.646958971496,763.5707156957448
6000,738.8278684775111,698.0975822766031,790.1565680648554
6150,755.9083837703147,709.9353383432934,811.4058923013765
6300,774.2902666757022,723.5734561736585,833.5076001717053
