Frequency,Nominal,Min,Max
48800,0.0017163946034110921,-0.01566750128770869,0.018759210674288505
50000,0.001611484394407232,-0.014949709655521051,0.0178467444659322
51500,0.0014905011513291987,-0.014121791533915455,0.01679443312448225
53000,0.0013796377720384798,-0.013362899903446919,0.015830020422828137
55000,0.0012457039689007612,-0.012445654658442426,0.014664619274226319
56500,0.0011544685922293368,-0.01182045575054963,0.0138704631516177
58000,0.0010702453537716624,-0.011242951344103207,0.013137050900367186
60000,0.000967672958834348,-0.010539035157779323,0.012243345651615046
61500,0.0008972653224177451,-0.010055378064861634,0.011629470068268472
63000,0.000831869321234827,-0.009605718442590032,0.011058903732430271
64500,0.0007710287107276925,-0.009186936877155376,0.010527676165093841
66000,0.0007143381254259703,-0.008796263328878732,0.01003226163144319
67500,0.0006614364266194601,-0.008431231231648588,0.009569520702952836
68800,0.0006184028527971106,-0.008133902937289585,0.009192733686151883
70000,0.0005808259531976024,-0.007873949888427602,0.008863415622604013
71500,0.0005365406580131176,-0.007567143925627049,0.008474884333970966
73200,0.0004896753046461065,-0.0072418604608055935,0.008063143001788701
75000,0.0004435688335861421,-0.0069211380670698005,0.0076573936871966
76500,0.00040767368079200057,-0.006670883264739368,0.0073409659642559195
78000,0.0003738913440939347,-0.006434839823374201,0.00704266427960621
80000,0.0003318673227931222,-0.006140400391453943,0.006670806671901906
82000,0.0002929927092180082,-0.005867095340663305,0.006325916603408227
84000,0.0002569752095822128,-0.005612935849751791,0.006005462958127544
86000,0.00022355597463641957,-0.005376161256149196,0.005707205009067286
88000,0.00019250511330499512,-0.0051552083610455,0.0054291533482972235
90000,0.00016361789274356952,-0.004948685444988867,0.005169536813447345
92000,0.00013671150724422923,-0.004755350185915539,0.004926774381561383
94000,0.0001116223208680091,-0.004574090823986208,0.004699451195925461
96000,0.00008820350609012946,-0.004403910039058065,0.004486298045782618
98000,0.00006632301476531257,-0.004243911103497833,0.004286173742107985
100000,0.00004586182912349366,-0.004093285950489447,0.004098049931723769
102000,0.000026712449347642968,-0.003951304861255177,0.003920997971784257
104000,0.00000877758208269249,-0.0038173075246976922,0.003754177551227698
106000,-0.000008031000257871149,-0.0036906952648478944,0.003596826798587558
108000,-0.000023793454155284676,-0.0035709242649582893,0.003448253658287265
110000,-0.00003858273472950193,-0.003457499644851257,0.0033078283529217674
112000,-0.000052465358078394064,-0.003349970270919038,0.0031749767780646673
115000,-0.00007172076393335487,-0.0031988383819183948,0.002988765765855933
118000,-0.00008925537935211412,-0.0030588064878586327,0.002816841399957205
120000,-0.00010006959567196405,-0.00297107306445439,0.0027094680059293313
122000,-0.0001102340133374926,-0.002887493454395278,0.00260745224269742
125000,-0.00012434780875065558,-0.0027693327195144474,0.0024637364253633086
128000,-0.00013720820797894713,-0.0026591041173905034,0.0023302759417950657
130000,-0.00014513876887635243,-0.0025896640470844975,0.0022465402036686375
132000,-0.00015258870857708042,-0.002523231463195264,0.0021667033269909966
135000,-0.0001629200416553274,-0.0024288315332222574,0.002053761965518588
138000,-0.00017231098964214182,-0.002340243307908776,0.0019483775773062077
140000,-0.00017808560469780992,-0.0022841665695191734,0.0018820057674370056
142000,-0.0001834946774071138,-0.002230317906661262,0.0018185409794663316
145000,-0.00019096280484173962,-0.002153452314875908,0.0017284505719830678
