Frequency,Nominal,Min,Max
247.48737341529164,0.00008260340635152472,0.00007765491154723822,0.00008763408254909749
252.48762345905195,0.00008261171804285555,0.00007766327136118129,0.00008764254075024833
257.48786379167467,0.00008261983409610634,0.00007767138486242566,0.00008765084984684146
264.9528259898354,0.00008263166685313714,0.00007768311949233319,0.00008766305930605465
272.48853186877426,0.00008264320280466415,0.0000776944692947165,0.00008767505381849147
277.48873851023217,0.00008265072207602154,0.00007770180951940559,0.00008768293023091322
282.4889378365107,0.00008265813061988632,0.00007770900030994431,0.00008769073238720627
287.489130229301,0.0000826654412047178,0.00007771605622935976,0.000087698471548855
292.4893160441933,0.0000826726655215682,0.0000777229906097857,0.0000877061580291659
297.4894956128703,0.00008267981429187773,0.00007772981567576402,0.00008771380128815716
302.48966924508346,0.00008268689736279677,0.00007773654265316626,0.00008772141001678379
307.48983723043597,0.0000826939237920527,0.00007774318186597624,0.00008772899221121727
312.4899998399949,0.0000827009019231286,0.00007774974282212768,0.0000877365552394432
317.49015732775086,0.00008270783945226241,0.0000777562342902001,0.00008774410590000576
324.96153618543843,0.00008271818204752352,0.00007776585245480455,0.00008775542262548294
334.9626844888845,0.00008273189744923841,0.00007777851407409637,0.00008777052394887496
344.9637662132068,0.00008274556221575357,0.00007779102499709702,0.00008778567463873888
354.96478698597696,0.00008275921544811322,0.00007780342969578289,0.00008780090932330465
364.9657518178932,0.0000827728910367696,0.00007781576668588179,0.00008781625805074507
379.86839826445157,0.00008279352104082636,0.00007783421838764435,0.00008783957308529071
394.96835316262997,0.00008281432900802122,0.0000778526858548864,0.00008786323464032888
404.96913462633177,0.00008282835468664305,0.00007786504769862412,0.00008787927128544616
414.9698784249286,0.00008284251829080195,0.00007787747278757038,0.00008789552488636062
425.9577443831724,0.00008285827932366455,0.00007789123628396748,0.00008791367565945055
438.45182175468267,0.00008287643722489967,0.00007790702122795021,0.00008793465969259855
451.45320909259243,0.00008289562499412388,0.00007792362771319485,0.00008795690910792807
466.42255520075355,0.00008291819226804921,0.0000779430722072929,0.00008798316606222098
481.45612468842893,0.00008294121474065275,0.00007796283067906554,0.00008801003280721718
493.9635614091388,0.00008296079000435008,0.00007797957310293371,0.00008803293588350669
507.444578254611,0.00008298235041236393,0.00007799795984468438,0.00008805821678054903
522.446169475861,0.00008300681334996499,0.00007801876497589828,0.00008808695992801319
