Frequency,Nominal,Min,Max
4200,8.820665941505524e-9,8.240192343472882e-9,9.40110796009178e-9
4320,9.066678723112746e-9,8.48304316569151e-9,9.636282578081583e-9
4450,9.315800119976451e-9,8.734854013160966e-9,9.859888335026903e-9
4580,9.54065379068251e-9,8.975159147853352e-9,1.004566115995585e-8
4750,9.789202437135623e-9,9.23776664968278e-9,1.0292403698718252e-8
4880,9.939606062741444e-9,9.333162965553429e-9,1.0462751765071977e-8
5000,1.0045939467007077e-8,9.392024548533914e-9,1.062815167450643e-8
5150,1.0134700078030154e-8,9.428453000068885e-9,1.078898945733926e-8
5300,1.0176355173314082e-8,9.427668196408174e-9,1.0897039594873632e-8
5500,1.0165856905485358e-8,9.377858599291603e-9,1.0960756706204607e-8
5650,1.0115631827513377e-8,9.311096593956887e-9,1.0952909324543476e-8
5800,1.00358472422014e-8,9.224955002686536e-9,1.0903310642883485e-8
6000,9.893714843239711e-9,9.087874598061735e-9,1.0783131355434267e-8
6150,9.767240502839603e-9,8.968748077200682e-9,1.066081432642057e-8
6300,9.628834395103015e-9,8.843322245572643e-9,1.0517656933107257e-8
6450,9.482278270737173e-9,8.714646128590651e-9,1.035904467329889e-8
6600,9.330641026208585e-9,8.584491381586566e-9,1.018960041210915e-8
6750,9.17635527190681e-9,8.454199210428995e-9,1.0015891017625244e-8
6880,9.041970322012222e-9,8.341946526853183e-9,9.864838493940835e-9
7000,8.918248603796472e-9,8.239325545820957e-9,9.72350455450564e-9
7150,8.764945105031538e-9,8.112839212176702e-9,9.545993205453164e-9
7320,8.594012915669118e-9,7.972359172283612e-9,9.345675629789243e-9
7500,8.417212676593289e-9,7.827348877953312e-9,9.13654665488562e-9
7650,8.273654469310005e-9,7.709633853449806e-9,8.965723818778244e-9
7800,8.133790808497307e-9,7.59484922104063e-9,8.798714088918021e-9
8000,7.953278008888699e-9,7.445708575172166e-9,8.58267464765651e-9
8200,7.779688340388424e-9,7.292965788320018e-9,8.374743529110003e-9
8400,7.612977879254709e-9,7.146245340526272e-9,8.175171692355305e-9
