Frequency,Nominal,Min,Max
245,0.00000577327877860034,0.000004517058988038469,0.0000073024317237672515
250,0.000006259206050890674,0.000004897251004261823,0.000007917067567742563
255,0.000006775182193829848,0.0000053009532474332405,0.000008569711677484146
260,0.000007322421288028748,0.000005729115597054175,0.000009261899750560883
270,0.000008515664934134882,0.000006662714233434174,0.000010771202733494535
275,0.000009164217931382734,0.0000071701443808059915,0.000011591541198726206
280,0.000009849130772365252,0.000007706022357096835,0.000012457870740588424
285,0.000010571737827193213,0.000008271392147149953,0.000013371879224524628
290,0.000011333397526625072,0.000008867316558782786,0.000014335284953452813
295,0.000012135492363020956,0.000009494877223448721,0.00001534983666911917
300,0.000012979428891312875,0.000010155174596910187,0.00001641731355347462
305,0.000013866637729991124,0.00001084932795992309,0.000017539525230074293
310,0.000014798573562106841,0.000011578475418932446,0.000018718311765499894
315,0.00001577671513629086,0.000012343773906779353,0.00001995554367080464
320,0.000016802565267788438,0.000013146399183419148,0.000021253121902981153
330,0.00001900352280309934,0.000014868427282857532,0.00002403707341458212
340,0.000021413950062627185,0.000016754342367171813,0.000027085982932232903
350,0.00002404673607571492,0.000018814228367957282,0.00003041615432062814
360,0.000026915155042389855,0.000021058470523426473,0.00003404437872816016
370,0.00003003286637030659,0.000023497755404064383,0.00003798793463927964
390,0.00003707273000733695,0.000029005706443016143,0.00004689259191446122
400,0.00004102412751647896,0.00003209725264441974,0.000051890687418773386
410,0.00004528330786782079,0.00003542960171339292,0.00005727810282174828
420,0.00004986585709642859,0.00003901494729119772,0.00006307455412289244
432,0.00005581427807841181,0.000043668931763861565,0.00007059870418649895
445,0.00006284273056669622,0.00004916791239002212,0.00007948900139280789
458,0.00007051503567871027,0.00005517062475477796,0.00008919372791779075
475,0.00008158320399654539,0.00006383019736001396,0.00010319392758426554
488,0.0000908888763139283,0.00007111080242297089,0.00011496476306305642
500,0.00010016507403110774,0.00007836833289865865,0.0001266983404243435
515,0.00011273828988927951,0.00008820536982609958,0.00014260239391922824
530,0.00012645977702682536,0.00009894076518237276,0.00015995895931852292
550,0.0001466589297599919,0.00011474409927376889,0.00018550932659136055
565,0.00016332714388635035,0.00012778487188889283,0.00020659339805943478
580,0.00018137755825490325,0.00014190700374142986,0.00022942591751446697
600,0.00020772376600098,0.00016251946230047573,0.00026275215444582445
615,0.00022929208434428053,0.00017939379244554977,0.0002900347686186652
630,0.00025249825775021487,0.00019754947292995268,0.0003193892613325037
645,0.00027742322168578833,0.00021704981592525222,0.00035091802665925594
660,0.00030414986892065345,0.00023795966411220803,0.00038472593594742995
675,0.00033276305000880463,0.0002603453910187484,0.0004209203384965882
688,0.0003591541839594214,0.00028099262293427907,0.00045430405492823
700,0.0003848806463446144,0.0003011197922018856,0.0004868470815112398
715,0.00041895430344479043,0.00032777733422641197,0.0005299491369747727
732,0.00046025311836231245,0.0003600873676870712,0.000582190976947902
750,0.000507233839982057,0.000396842483012295,0.0006416205194467061
765,0.0005490577845166605,0.0004295630979022733,0.0006945270697577165
780,0.0005934170769137058,0.00046426709959978223,0.0007506409998888925
800,0.000656680714711035,0.0005137605004150657,0.0008306690378015982
820,0.00072487430903942,0.000567110523907853,0.000916933879268733
840,0.0007982477878995934,0.0006245126529843319,0.0010097517578003211
860,0.0008770572863309955,0.0006861672225719803,0.001109446765398842
880,0.0009615651487858348,0.0007522794213231947,0.0012163508557840857
900,0.0010520399315194504,0.0008230592933378388,0.0013308038476207264
920,0.0011487564049917245,0.0008987217399020541,0.0014531534277384774
940,0.0012519955562738008,0.0009794865212404316,0.0015837551543336074
960,0.0013620445914537453,0.0010655782582783386,0.0017229724601393942
980,0.0014791969380341559,0.0011572264344109162,0.0018711766555517928
1000,0.0016037522473140177,0.0012546653972749038,0.0020287469316951487
1020,0.0017360163967463256,0.0013581343605190768,0.0021960703634112022
1040,0.0018763014922621637,0.0014678774055687232,0.0023735419121529936
1060,0.002024925870551006,0.0015841434833790695,0.0025615644287632963
1080,0.0021822141012860377,0.001707186416172198,0.0027605486561153242
1100,0.0023484969892821833,0.0018372648991514039,0.002970913231591168
1120,0.0025241115765733896,0.0019746425021863927,0.0031930846893710968
1150,0.0028057830278838333,0.002194983316636655,0.0035494322629566278
1180,0.0031104095536619723,0.0024332788846288286,0.003934824192004365
1200,0.0033268461697501367,0.0026025862166365217,0.004208646523724588
1220,0.003554393318668414,0.0027805836940270477,0.004496526923557106
1250,0.0039173672235690345,0.003064515879169506,0.004955745324531817
1280,0.004307474227705848,0.0033696699307643185,0.005449295538310373
1300,0.004583271016453857,0.0035854053511430784,0.005798226737800579
1320,0.004872113337216448,0.0038113440303443875,0.006163664785653626
1350,0.005330726472583831,0.004170078558246861,0.006743897551442501
1380,0.005821002211680736,0.004553576921944969,0.007364194095490361
1400,0.006166146620913966,0.004823550384955633,0.007800873073312875
1420,0.006526427777807069,0.005105362429011329,0.008256705110419973
1450,0.00709618851069724,0.005551026712420229,0.008977576743457906
1480,0.007702492707699406,0.0060252718207834035,0.009744687761500523
1500,0.008127753009099665,0.006357904401899995,0.010282739502122114
1550,0.009267984449984043,0.007249771208911341,0.011725398850906375
1600,0.01052427009690433,0.008232405610391333,0.013314897532217752
1650,0.01190423937639624,0.009311776523857037,0.015060881738050105
1700,0.013415762829675264,0.010494042893733234,0.016973298742994802
1750,0.015066950721758279,0.011785553115672075,0.01906239383801424
1800,0.016866151236706647,0.013192844264745566,0.02133870642073085
1850,0.018821948176042,0.014722641087800374,0.023813065074609296
1900,0.020943158064306078,0.016381854713968188,0.026496581443272327
1950,0.023238826551124265,0.018177581030266895,0.02940064267714827
2000,0.02571822398289273,0.020117098661351644,0.03253690219758822
2050,0.028390839999264294,0.022207866483725365,0.03591726848845846
2100,0.03126637698989059,0.02445752059504473,0.03955389158701134
